issued_year,issn,articles
2015,0922-1425,20
2015,0923-1811,150
2015,0924-977X,232
2015,0926-2040,68
2015,0928-1258,74
2015,0929-1199,112
2015,0929-1393,182
2015,0929-693X,359
2015,0932-4739,39
2015,0936-6555,124
2015,0944-2006,48
2015,0952-7915,97
2015,0952-8180,167
2015,0955-0674,98
2015,0959-289X,81
2015,0959-437X,84
2015,0959-4388,152
2015,0959-440X,104
2015,0959-4752,63
2015,0962-8924,88
2015,0964-3397,45
2015,0964-5691,241
2015,0965-206X,22
2015,0965-2299,101
2015,0966-6923,129
2015,0966-9795,196
2015,0968-4328,124
2015,0969-5931,92
2015,0973-0826,78
2015,0985-0562,39
2015,1002-0160,88
2015,1010-6030,218
2015,1042-3699,44
2015,1042-444X,26
2015,1044-579X,84
2015,1047-9651,49
2015,1048-9843,74
2015,1049-0078,44
2015,1050-6411,129
2015,1052-5149,39
2015,1053-0770,336
2015,1054-139X,258
2015,1055-8586,64
2015,1064-7406,38
2015,1064-9689,53
2015,1075-9964,129
2015,1077-3142,120
2015,1077-7229,46
2015,1078-8174,89
2015,1083-3188,150
2015,1087-0792,56
2015,1089-3261,46
2015,1093-3263,146
2015,1094-5539,111
2015,1094-9968,20
2015,1096-6374,47
2015,1096-7192,139
2015,1120-1797,189
2015,1146-609X,70
2015,1161-0301,105
2015,1278-3218,113
2015,1279-7960,46
2015,1347-4367,65
2015,1349-0079,31
2015,1355-1841,33
2015,1355-2198,66
2015,1357-2725,243
2015,1357-3039,150
2015,1359-5113,283
2015,1367-0484,93
2015,1367-5931,104
2015,1369-5266,129
2015,1369-5274,119
2015,1369-8486,70
2015,1386-5056,112
2015,1434-4610,45
2015,1439-1791,78
2015,1441-3582,39
2015,1462-9011,219
2015,1465-3249,171
2015,1466-853X,51
2015,1466-8564,144
2015,1468-1218,131
2015,1471-4892,106
2015,1472-0299,124
2015,1473-0502,136
2015,1476-9271,98
2015,1477-5131,219
2015,1479-666X,56
2015,1499-2671,115
2015,1521-6942,59
2015,1526-8209,116
2015,1538-5442,37
2015,1541-4612,85
2015,1544-6123,95
2015,1547-4127,47
2015,1558-7673,149
2015,1567-5394,126
2015,1568-9972,140
2015,1572-3089,73
2015,1617-1381,71
2015,1627-4830,54
2015,1631-0721,63
2015,1743-9671,53
2015,1744-165X,61
2015,1744-3881,44
2015,1748-0132,40
2015,1751-4851,62
2015,1751-570X,43
2015,1751-9918,73
2015,1754-5048,97
2015,1755-4586,54
2015,1872-2040,94
2015,1874-7787,133
2015,1874-9399,135
2015,1876-2018,141
2015,1876-3820,93
2015,1877-0320,131
2015,1877-0517,158
2015,1877-1327,48
2015,1877-3435,100
2015,1877-959X,128
2015,1878-1241,25
2015,1878-6227,47
2015,1878-7762,54
2015,1878-786X,94
2015,1878-7886,91
2015,1879-6257,109
2015,1879-7261,91
2015,1959-7568,12
2015,2210-6707,134
2015,2211-6753,57
2015,2212-0416,137
2015,2213-2600,200
2015,2213-8587,191
2015,2214-1588,13
2015,2214-2126,33
2015,2214-5745,111
2015,2214-7993,96
2015,2214-8043,91
2015,2352-250X,151
2015,2352-5568,78
2015,0958-1669,163
2015,1091-8531,178
2015,1383-5769,127
2015,1751-6161,287
2015,1871-1014,131
2015,2211-3398,57
2015,2215-0366,231
2015,2352-5800,449
2015,1071-5819,85
2015,0272-7358,69
2015,0911-6044,35
2015,1878-5409,112
2015,1877-7821,181
2015,2214-5400,61
2015,0301-0082,44
2015,1047-8477,171
2015,0002-9297,177
2015,0740-0020,245
2015,1532-0464,235
2015,1877-0568,232
2015,1877-0657,160
2015,2211-5684,168
2015,0925-4773,68
2015,0042-6989,223
2015,0954-6111,204
2015,0021-8502,105
2015,2213-1779,166
2015,0022-0000,104
2015,0168-0072,52
2015,0885-064X,43
2015,0890-5401,77
2015,0893-9659,215
2015,0898-1221,296
2015,0925-7721,63
2015,0926-2245,75
2015,1572-5286,31
2015,0304-4149,168
2015,0315-0860,25
2015,1001-9294,47
2015,0001-2998,47
2015,0001-6519,69
2015,0005-7916,103
2015,0010-0285,32
2015,0022-4359,41
2015,0022-474X,86
2015,0029-6465,61
2015,0031-9406,62
2015,0033-8389,72
2015,0092-640X,14
2015,0093-6413,98
2015,0095-4470,57
2015,0095-4543,49
2015,0120-8845,24
2015,0141-9331,112
2015,0143-7496,126
2015,0144-8609,51
2015,0161-813X,120
2015,0164-0704,95
2015,0165-4896,69
2015,0167-6245,24
2015,0167-6393,88
2015,0167-6687,141
2015,0167-7187,59
2015,0167-9236,115
2015,0169-023X,40
2015,0169-8141,97
2015,0172-2190,29
2015,0193-953X,49
2015,0196-4399,33
2015,0245-5919,19
2015,0261-5606,115
2015,0272-2712,54
2015,0272-4944,76
2015,0276-5624,31
2015,0301-0546,106
2015,0301-4207,99
2015,0301-472X,107
2015,0301-9322,175
2015,0305-0483,118
2015,0306-4379,115
2015,0313-5926,41
2015,0363-8111,107
2015,0364-5916,140
2015,0378-7206,78
2015,0734-9750,129
2015,0885-2308,57
2015,0889-1583,33
2015,0889-8529,55
2015,0889-8545,52
2015,0889-8553,57
2015,0890-8389,28
2015,0891-5520,49
2015,0895-6111,114
2015,0895-7967,30
2015,0895-9811,147
2015,0921-5107,162
2015,0933-3657,57
2015,0939-3625,40
2015,0939-3889,37
2015,0949-328X,32
2015,0955-5986,144
2015,0956-5221,50
2015,0957-1787,57
2015,0958-2592,53
2015,0959-3780,148
2015,0963-8695,71
2015,0967-0637,144
2015,0968-0160,122
2015,0973-6883,71
2015,0976-5662,53
2015,1001-6279,40
2015,1003-5257,55
2015,1040-2608,26
2015,1043-1489,41
2015,1044-5323,49
2015,1045-2354,72
2015,1048-6666,36
2015,1056-8727,231
2015,1061-3315,20
2015,1062-0303,23
2015,1071-9091,37
2015,1080-6032,130
2015,1083-7515,46
2015,1089-2516,35
2015,1090-9443,41
2015,1156-5233,68
2015,1169-8330,127
2015,1226-8615,123
2015,1246-7820,43
2015,1259-4792,47
2015,1261-694X,82
2015,1268-7731,77
2015,1269-1763,25
2015,1322-7696,56
2015,1344-6223,109
2015,1355-0306,71
2015,1368-7646,22
2015,1389-5567,21
2015,1472-8117,36
2015,1476-945X,63
2015,1533-0028,48
2015,1538-4721,137
2015,1550-7424,60
2015,1556-3707,32
2015,1566-0141,40
2015,1567-7249,78
2015,1568-9883,91
2015,1570-6443,50
2015,1571-0645,135
2015,1572-1000,77
2015,1579-2129,216
2015,1615-9071,22
2015,1616-5047,77
2015,1631-0691,100
2015,1642-431X,36
2015,1744-117X,30
2015,1746-0689,35
2015,1755-2966,17
2015,1755-5345,18
2015,1760-2734,63
2015,1761-676X,14
2015,1761-7227,60
2015,1765-4629,31
2015,1776-9817,33
2015,1871-174X,48
2015,1871-5192,73
2015,1874-3900,261
2015,1874-4907,26
2015,1875-9181,48
2015,1875-9637,76
2015,1877-5756,46
2015,1877-8585,22
2015,1877-9166,24
2015,1877-9182,74
2015,1879-9817,43
2015,1896-1126,55
2015,1938-9736,28
2015,1939-8654,81
2015,1959-0318,42
2015,2050-0521,29
2015,2210-4224,53
2015,2210-6561,31
2015,2211-1042,59
2015,2211-3681,51
2015,2211-6958,28
2015,2211-9493,14
2015,2212-0122,23
2015,2212-4292,48
2015,2212-4438,22
2015,2212-571X,28
2015,2212-9820,51
2015,2213-0764,46
2015,2213-3054,26
2015,2213-3437,346
2015,2213-624X,53
2015,2214-1405,78
2015,2214-2894,34
2015,2214-3912,33
2015,2214-5796,21
2015,2214-6350,29
2015,2352-0078,81
2015,2352-0817,56
2015,2352-2496,9
2015,2352-409X,186
2015,2352-4316,61
2015,2352-4677,27
2015,2352-4928,66
2015,2352-5738,15
2015,2405-4526,14
2015,8755-4615,42
2015,0160-2527,74
2015,1063-5203,54
2015,2352-2143,24
2015,0377-0265,23
2015,0278-2626,79
2015,2352-4073,26
2015,2215-0382,24
2015,2212-6864,10
2015,1873-9652,38
2015,0095-8956,69
2015,0196-8858,57
2015,0294-1449,55
2015,1570-8667,68
2015,0007-4497,39
2015,1525-1578,83
2015,0003-5521,29
2015,0011-3840,12
2015,0013-7006,108
2015,0014-4800,188
2015,0024-6301,28
2015,0037-1963,42
2015,0045-2068,86
2015,0079-6425,27
2015,0092-6566,70
2015,0122-7262,41
2015,0146-0005,80
2015,0165-4101,37
2015,0166-3615,103
2015,0214-4603,20
2015,0242-6498,83
2015,0263-2373,48
2015,0266-1144,56
2015,0304-419X,44
2015,0305-9006,8
2015,0306-9192,97
2015,0309-1708,182
2015,0361-3682,46
2015,0376-0421,45
2015,0377-4732,34
2015,0736-5845,75
2015,0753-3969,28
2015,0885-985X,24
2015,0887-7963,28
2015,0891-8422,41
2015,0898-5898,63
2015,0917-2394,15
2015,0957-4158,114
2015,1043-951X,89
2015,1050-1738,123
2015,1052-0457,20
2015,1052-5157,54
2015,1087-1845,162
2015,1094-2025,51
2015,1096-7516,34
2015,1359-0294,49
2015,1369-8478,105
2015,1433-8319,49
2015,1462-3889,100
2015,1524-9042,113
2015,1537-1891,112
2015,1542-0124,36
2015,1557-5063,60
2015,1570-677X,59
2015,1624-5687,39
2015,1734-1140,185
2015,1769-7255,109
2015,1773-2247,113
2015,1775-8785,55
2015,1872-2032,47
2015,1887-8369,13
2015,1889-1837,21
2015,2210-6502,34
2015,2211-4238,35
2015,2211-4645,34
2015,2212-1447,43
2015,2212-4284,20
2015,2212-828X,27
2015,2213-0780,38
2015,2213-1337,75
2015,2213-4344,20
2015,2214-1677,25
2015,2214-7144,114
2015,2352-1546,138
2015,2352-1864,42
2015,2352-3808,19
2015,2405-4577,32
2015,1521-6918,79
2015,0163-7827,26
2015,1879-7296,91
2015,0927-796X,13
2015,0023-9690,30
2015,0033-0620,75
2015,0079-6816,14
2015,0094-0143,49
2015,0094-1190,41
2015,0095-0696,42
2015,0147-0272,30
2015,0147-5967,64
2015,0211-5638,42
2015,0262-8856,62
2015,0749-0712,60
2015,0883-9026,48
2015,0928-7655,35
2015,0947-3580,40
2015,0987-7053,46
2015,1036-7314,38
2015,1062-9769,63
2015,1067-991X,56
2015,1360-1385,121
2015,1441-3523,45
2015,1567-5688,49
2015,1576-9887,11
2015,1631-0713,45
2015,1636-6522,45
2015,1637-4088,28
2015,1749-4613,16
2015,1755-5817,49
2015,2110-7017,31
2015,2212-4268,45
2015,2212-6570,24
2015,2254-8874,44
2015,2215-1532,22
2015,2212-1099,55
2015,0747-7171,62
2015,0007-9960,55
2015,0011-5029,28
2015,0022-2496,31
2015,0033-2984,25
2015,0040-5809,65
2015,0040-8166,69
2015,0121-8123,37
2015,0144-8188,58
2015,0167-8116,48
2015,0191-491X,37
2015,0261-3794,129
2015,0267-3649,13
2015,0268-960X,48
2015,0272-5231,54
2015,0273-2297,32
2015,0278-4165,59
2015,0732-3123,37
2015,0762-915X,34
2015,0882-6110,25
2015,0899-5885,44
2015,0954-349X,19
2015,0972-978X,96
2015,1040-7383,36
2015,1043-1810,39
2015,1044-5005,17
2015,1045-4527,52
2015,1053-4822,32
2015,1060-3743,36
2015,1089-9472,82
2015,1092-9134,77
2015,1359-0286,36
2015,1359-6101,64
2015,1467-0895,17
2015,1473-8376,14
2015,1475-1585,51
2015,1521-6896,43
2015,1521-6926,32
2015,1522-8401,37
2015,1532-3382,54
2015,1546-0843,39
2015,1740-6749,35
2015,1747-938X,16
2015,1872-5813,50
2015,1878-6529,24
2015,1878-7789,17
2015,1878-9730,23
2015,1932-2275,51
2015,2210-8033,27
2015,2210-8440,49
2015,2211-8837,38
2015,2212-4209,137
2015,2352-0124,54
2015,2352-152X,38
2015,2352-9245,11
2015,0197-0186,138
2015,2210-5379,24
2015,2211-9124,27
2015,1573-5214,12
2015,2058-5349,36
2015,2405-500X,86
2015,2157-1716,8
2015,0166-0462,56
2015,0266-8920,39
2015,0749-0720,33
2015,0885-2014,50
2015,1044-0283,20
2015,1058-9813,26
2015,1162-9088,33
2015,1573-4277,43
2015,1877-7503,118
2015,1883-1958,37
2015,2186-4950,15
2015,2352-6734,14
2015,2352-9385,15
2015,0141-9382,60
2015,1087-0024,37
2015,2405-4712,53
2015,0065-3101,13
2015,0166-5316,47
2015,0272-7757,69
2015,0733-8627,51
2015,0739-8859,45
2015,1383-7621,53
2015,1474-0346,84
2015,1574-0137,9
2015,1642-3593,21
2015,1815-5669,18
2015,2173-5727,38
2015,2212-9588,29
2015,2352-0094,44
2015,2213-8463,19
2015,0011-8486,5
2015,0020-7063,28
2015,0038-0121,18
2015,0065-3411,18
2015,0095-5108,59
2015,0275-5319,58
2015,0748-5751,18
2015,0960-7404,57
2015,0963-8687,22
2015,1051-1377,28
2015,1060-1872,47
2015,1075-4253,26
2015,1286-0115,71
2015,1478-4092,24
2015,1556-407X,55
2015,1574-1818,74
2015,1619-9987,21
2015,1687-1979,38
2015,1756-0616,34
2015,1871-1871,35
2015,2210-5395,40
2015,2212-0955,74
2015,2212-134X,79
2015,2213-1388,55
2015,2352-7102,61
2015,2405-4569,36
2015,2405-8033,25
2015,0142-694X,44
2015,2212-8689,13
2015,2213-5383,23
2015,2214-4048,30
2015,0951-8339,59
2015,2213-3291,18
2015,2213-9095,13
2015,2405-4690,15
2015,0146-2806,12
2015,2210-7789,32
2015,1875-0672,30
2015,0167-5729,10
2015,0733-8619,55
2015,0987-7983,35
2015,1524-0703,29
2015,1703-4949,18
2015,1766-7313,25
2015,2210-9706,20
2015,2352-4855,42
2015,2352-801X,14
2015,2405-8297,15
2015,2352-9407,14
2015,0098-2997,35
2015,0176-2680,85
2015,0749-0739,32
2015,0928-4680,27
2015,1073-8746,32
2015,1387-6473,5
2015,1477-8424,31
2015,1556-3499,8
2015,1875-1768,255
2015,2211-6923,32
2015,2212-8166,12
2015,2213-297X,11
2015,2214-7861,30
2015,2352-507X,15
2015,2405-6030,3
2015,2405-9390,13
2016,0883-0355,92
2016,0001-2998,55
2016,0001-6918,126
2016,0001-706X,306
2016,0002-8177,170
2016,0002-8703,271
2016,0002-9149,660
2016,0002-9343,519
2016,0002-9378,609
2016,0002-9610,385
2016,0002-9629,226
2016,0003-3472,325
2016,0003-4487,135
2016,0003-4916,249
2016,0003-5521,25
2016,0003-6870,170
2016,0003-9861,296
2016,0003-9969,215
2016,0005-1098,448
2016,0005-7967,109
2016,0006-291X,1755
2016,0006-2952,239
2016,0006-3207,357
2016,0006-3223,321
2016,0006-8993,624
2016,0007-4551,166
2016,0007-6813,68
2016,0007-8506,148
2016,0007-9820,71
2016,0008-6223,1035
2016,0008-8749,106
2016,0008-8846,209
2016,0009-2541,349
2016,0009-2797,331
2016,0009-8981,380
2016,0009-9120,250
2016,0009-9260,242
2016,0010-0277,244
2016,0010-2180,369
2016,0010-4485,99
2016,0010-4655,266
2016,0010-4825,277
2016,0010-8545,215
2016,0010-938X,429
2016,0011-5029,24
2016,0011-8532,50
2016,0011-9164,333
2016,0012-3692,564
2016,0012-821X,550
2016,0012-8252,153
2016,0013-4686,2453
2016,0013-7952,237
2016,0013-9351,431
2016,0014-2565,94
2016,0014-2921,155
2016,0014-2999,589
2016,0014-3855,72
2016,0014-4827,287
2016,0014-4835,264
2016,0014-4886,258
2016,0014-4894,182
2016,0014-4983,27
2016,0016-0032,263
2016,0016-2361,1314
2016,0016-3287,81
2016,0016-5107,387
2016,0016-6480,236
2016,0016-7037,464
2016,0016-7061,413
2016,0017-9310,1191
2016,0018-506X,150
2016,0019-0578,238
2016,0019-1035,435
2016,0019-3577,84
2016,0019-8501,135
2016,0020-0255,811
2016,0020-1383,586
2016,0020-1693,486
2016,0020-7403,342
2016,0020-7462,166
2016,0020-7489,234
2016,0021-9150,498
2016,0021-9290,580
2016,0021-9517,355
2016,0021-9673,1024
2016,0021-9797,842
2016,0022-0248,533
2016,0022-0531,112
2016,0022-0736,154
2016,0022-0965,205
2016,0022-0981,167
2016,0022-1996,101
2016,0022-2011,122
2016,0022-2313,783
2016,0022-2828,237
2016,0022-2836,368
2016,0022-2852,134
2016,0022-2860,945
2016,0022-3115,569
2016,0022-328X,416
2016,0022-3468,430
2016,0022-3697,218
2016,0022-3913,278
2016,0022-3956,207
2016,0022-3999,142
2016,0022-4049,202
2016,0022-4073,324
2016,0022-4596,456
2016,0022-4804,493
2016,0022-5096,247
2016,0022-510X,668
2016,0022-5193,446
2016,0023-6438,794
2016,0024-3205,499
2016,0024-3841,90
2016,0025-3227,169
2016,0025-326X,733
2016,0025-5408,561
2016,0025-6196,269
2016,0025-7125,83
2016,0025-7753,375
2016,0026-265X,353
2016,0026-2692,158
2016,0027-9684,36
2016,0028-3908,434
2016,0028-3932,400
2016,0029-5493,460
2016,0029-6554,84
2016,0029-8018,570
2016,0030-4018,851
2016,0030-4026,1849
2016,0030-5898,75
2016,0031-0182,503
2016,0031-3025,148
2016,0031-3203,322
2016,0032-0633,155
2016,0032-3861,945
2016,0032-5910,689
2016,0033-0620,74
2016,0033-3182,89
2016,0033-3506,326
2016,0033-8389,69
2016,0034-6667,118
2016,0034-7450,55
2016,0034-9356,98
2016,0035-3787,121
2016,0037-1963,59
2016,0038-0717,308
2016,0038-0814,131
2016,0038-1098,266
2016,0038-1101,217
2016,0039-128X,169
2016,0039-6028,358
2016,0039-6060,447
2016,0039-9140,1058
2016,0040-1625,281
2016,0040-1951,461
2016,0040-4020,997
2016,0040-4039,1373
2016,0040-6031,254
2016,0040-6090,799
2016,0041-008X,285
2016,0041-1345,709
2016,0042-207X,311
2016,0043-1354,899
2016,0043-1648,281
2016,0044-5231,54
2016,0044-8486,530
2016,0045-6535,1658
2016,0045-7825,382
2016,0045-7906,248
2016,0046-8177,304
2016,0047-2484,114
2016,0048-3575,118
2016,0048-7120,39
2016,0048-9697,2505
2016,0079-6611,79
2016,0090-3752,20
2016,0090-4295,717
2016,0090-8258,390
2016,0091-3057,116
2016,0091-6749,565
2016,0091-7435,355
2016,0093-6413,108
2016,0093-691X,475
2016,0093-934X,63
2016,0094-114X,222
2016,0094-1190,50
2016,0094-1298,70
2016,0094-5765,455
2016,0095-4470,50
2016,0096-3003,643
2016,0098-1354,297
2016,0098-3004,198
2016,0099-1333,87
2016,0099-1767,123
2016,0099-2399,288
2016,0121-8123,42
2016,0122-7262,43
2016,0140-1971,149
2016,0140-3664,211
2016,0140-6736,1205
2016,0140-7007,263
2016,0140-9883,284
2016,0141-0229,184
2016,0141-0296,675
2016,0141-6359,169
2016,0142-0615,464
2016,0142-1123,395
2016,0142-694X,43
2016,0142-9612,649
2016,0143-8166,219
2016,0143-974X,269
2016,0145-2134,173
2016,0147-1767,55
2016,0147-6513,453
2016,0147-9563,89
2016,0148-2963,754
2016,0148-6195,32
2016,0149-1970,228
2016,0149-2918,250
2016,0149-7634,299
2016,0160-7383,136
2016,0161-4754,71
2016,0161-8938,72
2016,0163-8343,84
2016,0164-1212,233
2016,0165-0270,298
2016,0165-0327,748
2016,0165-1684,342
2016,0165-1765,411
2016,0165-1781,769
2016,0165-1889,109
2016,0165-2125,98
2016,0165-232X,153
2016,0165-2427,153
2016,0165-2478,158
2016,0165-4896,70
2016,0165-5728,209
2016,0165-5876,428
2016,0165-7836,301
2016,0165-9936,309
2016,0166-0934,233
2016,0166-4328,609
2016,0166-445X,304
2016,0166-4972,44
2016,0166-5162,190
2016,0167-1987,197
2016,0167-2738,317
2016,0167-5273,2655
2016,0167-5877,226
2016,0167-6296,82
2016,0167-6687,145
2016,0167-6911,168
2016,0167-7187,50
2016,0167-7322,1280
2016,0167-8655,290
2016,0167-8760,144
2016,0167-8809,492
2016,0167-9260,104
2016,0167-9473,252
2016,0168-1591,204
2016,0168-1605,335
2016,0168-1656,404
2016,0168-1923,212
2016,0168-3659,534
2016,0168-583X,591
2016,0168-8278,398
2016,0168-8510,167
2016,0168-9002,1161
2016,0168-9452,212
2016,0169-023X,30
2016,0169-1317,384
2016,0169-1368,269
2016,0169-2070,107
2016,0169-2607,280
2016,0169-4332,2160
2016,0169-5347,154
2016,0169-7439,210
2016,0169-8095,315
2016,0171-2985,151
2016,0171-9335,54
2016,0176-1617,209
2016,0181-5512,200
2016,0188-4409,94
2016,0190-7409,329
2016,0190-9622,501
2016,0191-2615,194
2016,0191-8869,724
2016,0193-3973,52
2016,0195-5616,67
2016,0195-6663,469
2016,0195-6671,242
2016,0195-9255,76
2016,0196-0644,396
2016,0196-0709,120
2016,0196-6553,481
2016,0197-4580,306
2016,0198-8859,208
2016,0208-5216,70
2016,0210-4806,110
2016,0210-5691,117
2016,0210-573X,36
2016,0211-5638,42
2016,0213-005X,158
2016,0213-9251,170
2016,0214-1582,36
2016,0214-4603,24
2016,0223-5234,721
2016,0241-6972,53
2016,0242-3960,31
2016,0242-6498,81
2016,0248-8663,281
2016,0252-9602,125
2016,0255-2701,206
2016,0257-8972,927
2016,0260-8774,378
2016,0261-2194,237
2016,0263-4368,207
2016,0263-7863,129
2016,0263-8223,916
2016,0263-8762,367
2016,0264-2751,165
2016,0264-410X,964
2016,0264-8172,338
2016,0264-9993,364
2016,0265-931X,319
2016,0266-352X,219
2016,0266-4356,316
2016,0266-6138,196
2016,0266-8920,62
2016,0267-7261,247
2016,0268-0033,185
2016,0268-005X,504
2016,0269-7491,944
2016,0270-9295,53
2016,0271-5309,51
2016,0272-6386,307
2016,0272-8842,2554
2016,0273-1177,429
2016,0277-3791,376
2016,0277-5387,628
2016,0277-5395,63
2016,0277-9536,532
2016,0278-2391,396
2016,0278-4254,28
2016,0278-4319,122
2016,0278-4343,165
2016,0278-6125,65
2016,0294-1449,60
2016,0300-2896,225
2016,0300-483X,156
2016,0300-8932,271
2016,0301-0511,162
2016,0301-0546,90
2016,0301-4215,558
2016,0301-4622,77
2016,0301-472X,137
2016,0301-4797,767
2016,0301-5629,313
2016,0301-679X,607
2016,0302-2838,548
2016,0303-2647,100
2016,0303-7207,330
2016,0304-3479,30
2016,0304-3770,71
2016,0304-3835,491
2016,0304-3878,81
2016,0304-3894,839
2016,0304-3940,739
2016,0304-3991,160
2016,0304-4068,80
2016,0304-4076,149
2016,0304-4165,283
2016,0304-419X,57
2016,0304-4203,73
2016,0304-4238,512
2016,0304-5412,201
2016,0304-8853,1159
2016,0305-0483,111
2016,0305-0548,208
2016,0305-7372,110
2016,0305-750X,206
2016,0306-2619,1614
2016,0306-4522,692
2016,0306-4549,475
2016,0306-4573,74
2016,0306-4603,256
2016,0306-9877,311
2016,0308-0161,90
2016,0308-8146,1923
2016,0309-1740,299
2016,0341-8162,349
2016,0344-0338,190
2016,0360-1315,161
2016,0360-3016,535
2016,0360-3199,2325
2016,0360-5442,1579
2016,0361-3682,39
2016,0361-9230,192
2016,0363-0188,70
2016,0365-6691,162
2016,0367-326X,230
2016,0368-2048,88
2016,2452-3186,35
2016,0375-6505,123
2016,0375-6742,129
2016,0375-9601,683
2016,0376-7388,748
2016,0376-8716,419
2016,0377-0273,280
2016,0377-1237,144
2016,0377-2217,687
2016,0377-8401,247
2016,0378-1119,799
2016,0378-1127,602
2016,0378-1135,281
2016,0378-2166,124
2016,0378-3782,155
2016,0378-3812,595
2016,0378-3820,399
2016,0378-3839,138
2016,0378-4274,311
2016,0378-4290,247
2016,0378-4320,195
2016,0378-4371,1068
2016,0378-7753,1634
2016,0378-7788,940
2016,0378-7796,411
2016,0378-8733,65
2016,0378-8741,694
2016,0379-0738,425
2016,0379-6779,371
2016,0387-7604,157
2016,0388-0001,47
2016,0515-3700,126
2016,0531-5565,184
2016,0584-8547,172
2016,0720-048X,319
2016,0730-725X,186
2016,0731-7085,640
2016,0732-118X,32
2016,0732-8893,291
2016,0733-5210,190
2016,0733-8635,62
2016,0734-743X,168
2016,0735-6757,899
2016,0736-4679,400
2016,0737-0806,193
2016,0737-6146,11
2016,0738-0593,88
2016,0738-081X,99
2016,0738-3991,279
2016,0740-2570,44
2016,0740-5472,133
2016,0740-624X,72
2016,0740-8188,41
2016,0742-051X,188
2016,0747-5632,858
2016,0748-7983,275
2016,0749-0704,43
2016,0749-3797,321
2016,0749-5978,49
2016,0749-6036,589
2016,0749-8063,438
2016,0761-8425,181
2016,0828-282X,353
2016,0882-4010,295
2016,0882-5963,140
2016,0883-5403,629
2016,0884-2175,103
2016,0885-2006,86
2016,0885-2308,59
2016,0886-7798,236
2016,0887-6185,98
2016,0888-3270,432
2016,0889-1591,249
2016,0889-5406,270
2016,0889-9746,159
2016,0890-4065,40
2016,0890-5096,396
2016,0890-8567,185
2016,0891-0618,95
2016,0891-5245,93
2016,0891-5849,391
2016,0891-8422,43
2016,0892-1997,203
2016,0892-6875,229
2016,0893-6080,130
2016,0893-9659,223
2016,0894-7317,156
2016,0896-8411,123
2016,0896-8446,321
2016,0898-6568,203
2016,0899-7071,221
2016,0899-9007,206
2016,0901-5027,257
2016,0920-3796,639
2016,0920-4105,415
2016,0920-5489,78
2016,0920-5861,507
2016,0921-4488,259
2016,0921-4526,499
2016,0921-4534,149
2016,0921-5093,1379
2016,0921-5107,142
2016,0921-8009,195
2016,0921-8181,146
2016,0921-8890,170
2016,0923-2508,82
2016,0924-8579,249
2016,0924-977X,205
2016,0925-2312,1806
2016,0925-3467,577
