issued_year,issn,articles
2018,0045-7949,181
2018,0046-8177,382
2018,0047-2352,81
2018,0049-3848,502
2018,0085-2538,453
2018,0096-3003,874
2018,0099-1767,202
2018,0140-7007,370
2018,0141-3910,307
2018,0143-974X,365
2018,0144-8609,47
2018,0147-0272,76
2018,0147-1767,66
2018,0148-2963,507
2018,0160-2896,90
2018,0161-6420,492
2018,0163-4453,181
2018,0163-8343,116
2018,0165-0378,182
2018,0165-2427,157
2018,0165-4101,54
2018,0165-5728,210
2018,0166-0934,207
2018,0167-2738,411
2018,0167-4943,203
2018,0167-5273,1520
2018,0167-5877,254
2018,0167-6687,112
2018,0167-7012,265
2018,0167-739X,879
2018,0167-8140,2771
2018,0168-1923,393
2018,0168-9452,278
2018,0169-5002,566
2018,0169-8095,325
2018,0169-8141,151
2018,0195-6663,658
2018,0197-3975,145
2018,0197-4580,371
2018,0252-9602,123
2018,0255-2701,332
2018,0261-5606,110
2018,0263-2241,918
2018,0263-8231,520
2018,0264-8172,439
2018,0268-005X,607
2018,0270-9295,78
2018,0272-7714,418
2018,0277-3791,429
2018,0277-5387,677
2018,0300-483X,155
2018,0300-9572,766
2018,0301-0511,178
2018,0301-0546,90
2018,0301-4215,725
2018,0302-2838,523
2018,0304-4165,281
2018,0304-8853,1160
2018,0305-0548,257
2018,0305-750X,361
2018,0360-1315,227
2018,0360-5442,2221
2018,0363-8111,85
2018,0367-326X,337
2018,0378-1135,345
2018,0378-3774,385
2018,0378-3782,192
2018,0379-0738,488
2018,0398-7620,844
2018,0584-8547,235
2018,0734-9750,151
2018,0735-6757,816
2018,0741-5214,1629
2018,0749-0720,53
2018,0749-2081,72
2018,0882-5963,209
2018,0884-2175,233
2018,0886-3350,437
2018,0888-3270,601
2018,0889-5406,346
2018,0891-0618,88
2018,0891-5849,1395
2018,0893-6080,241
2018,0895-6111,92
2018,0899-7071,260
2018,0899-9007,271
2018,0911-6044,47
2018,0920-1211,229
2018,0920-9964,711
2018,0921-4526,954
2018,0923-1811,208
2018,0923-2508,85
2018,0924-4247,659
2018,0925-2312,1375
2018,0925-7535,357
2018,0926-3373,1064
2018,0926-860X,487
2018,0927-7757,981
2018,0950-7051,422
2018,0953-6205,334
2018,0954-6111,271
2018,0959-8049,1006
2018,0959-9436,238
2018,0960-0760,224
2018,0960-8524,1731
2018,0961-9534,338
2018,0965-1748,104
2018,0967-0645,211
2018,0967-5868,528
2018,0969-806X,394
2018,0985-0562,272
2018,0990-1310,69
2018,0997-7538,158
2018,1004-9541,321
2018,1005-0302,300
2018,1007-5704,363
2018,1010-5182,353
2018,1036-7314,159
2018,1040-6182,702
2018,1044-5803,568
2018,1047-3203,259
2018,1053-2498,1566
2018,1054-139X,566
2018,1062-9408,86
2018,1067-991X,134
2018,1068-5200,247
2018,1071-9164,544
2018,1078-8174,103
2018,1081-1206,854
2018,1084-9521,224
2018,1087-1845,89
2018,1090-7807,234
2018,1095-6433,107
2018,1120-1797,1293
2018,1134-2072,163
2018,1166-7087,418
2018,1246-7820,202
2018,1293-2558,222
2018,1309-1042,127
2018,1350-4177,550
2018,1350-9462,52
2018,1353-8020,629
2018,1364-8152,243
2018,1366-5545,188
2018,1368-8375,319
2018,1386-6532,205
2018,1387-1811,628
2018,1387-3806,208
2018,1466-853X,170
2018,1469-0292,156
2018,1471-4906,111
2018,1499-4046,477
2018,1525-8610,366
2018,1532-0456,100
2018,1547-4127,92
2018,1550-7289,809
2018,1550-7424,109
2018,1551-7411,347
2018,1566-1199,590
2018,1568-7864,121
2018,1571-0645,110
2018,1578-2190,255
2018,1616-5047,111
2018,1744-3881,153
2018,1748-6815,363
2018,1750-5836,276
2018,1871-1413,249
2018,1871-4021,192
2018,1878-1241,48
2018,1931-5244,146
2018,1959-0318,59
2018,2173-5743,87
2018,2211-9264,323
2018,2253-654X,88
2018,2405-8297,234
2018,2451-9022,193
2018,2468-0451,114
2018,2530-0180,108
2018,0195-6701,327
2018,1521-6616,216
2018,0924-977X,293
2018,1388-2457,1290
2018,0040-1951,362
2018,0264-410X,1176
2018,0914-5087,184
2018,0944-5013,166
2018,1059-1311,250
2018,1877-0568,283
2018,1525-0016,292
2018,0001-4575,342
2018,0002-9343,573
2018,0002-9378,1773
2018,0003-3472,286
2018,0005-7916,83
2018,0006-8993,430
2018,0007-4551,204
2018,0008-8749,161
2018,0008-8846,196
2018,0009-2797,318
2018,0009-3084,113
2018,0009-8981,515
2018,0011-2240,630
2018,0020-7519,128
2018,0020-7683,395
2018,0022-0965,207
2018,0022-3999,346
2018,0022-4073,444
2018,0022-4375,91
2018,0022-4804,549
2018,0022-5096,239
2018,0024-4937,405
2018,0026-265X,467
2018,0026-2714,546
2018,0027-9684,109
2018,0028-3908,521
2018,0030-6665,144
2018,0031-3025,550
2018,0034-5288,209
2018,0034-7450,58
2018,0039-6028,229
2018,0039-9140,1194
2018,0040-1625,345
2018,0040-5957,153
2018,0041-008X,370
2018,0041-0101,692
2018,0093-934X,74
2018,0094-114X,304
2018,0094-730X,46
2018,0120-8845,42
2018,0140-1971,165
2018,0142-727X,166
2018,0143-4004,183
2018,0143-4160,114
2018,0143-6228,212
2018,0145-305X,286
2018,0146-0005,99
2018,0151-9638,1010
2018,0163-7258,172
2018,0165-1781,1047
2018,0165-232X,220
2018,0165-2478,133
2018,0166-5162,227
2018,0167-1987,214
2018,0167-6423,144
2018,0167-8442,225
2018,0167-8655,339
2018,0168-1699,444
2018,0168-3659,522
2018,0168-9274,163
2018,0168-9525,110
2018,0169-2046,234
2018,0169-555X,382
2018,0191-2615,215
2018,0191-491X,81
2018,0195-6671,318
2018,0196-6553,577
2018,0248-8663,932
2018,0254-0584,1005
2018,0263-2373,78
2018,0263-4368,269
2018,0263-8762,567
2018,0264-8377,673
2018,0266-4356,528
2018,0266-6138,256
2018,0268-4012,126
2018,0273-2300,280
2018,0275-5319,140
2018,0278-4343,161
2018,0278-6915,819
2018,0301-9322,246
2018,0304-3886,91
2018,0304-4238,667
2018,0305-4179,289
2018,0305-4403,154
2018,0306-4530,314
2018,0306-4565,218
2018,0341-8162,416
2018,0362-546X,182
2018,0376-6357,223
2018,0378-1127,648
2018,0732-3123,57
2018,0749-0739,56
2018,0761-8425,801
2018,0883-9441,418
2018,0885-064X,46
2018,0885-2006,104
2018,0885-3924,957
2018,0886-7798,390
2018,0887-8994,220
2018,0890-4065,48
2018,0891-5520,81
2018,0894-7317,240
2018,0896-8411,138
2018,0921-4534,210
2018,0924-0136,536
2018,0925-4927,141
2018,0926-9851,303
2018,0927-0248,591
2018,0939-3625,52
2018,0941-9500,101
2018,0944-7113,299
2018,0949-328X,196
2018,0955-2219,688
2018,0956-053X,747
2018,0956-5221,39
2018,0958-2592,68
2018,0959-437X,116
2018,0965-8564,310
2018,0968-0160,193
2018,0968-090X,332
2018,0969-8043,479
2018,0973-0826,111
2018,0987-7053,214
2018,1043-1489,50
2018,1043-1810,46
2018,1043-2760,111
2018,1048-6666,54
2018,1051-0443,1137
2018,1053-4822,42
2018,1060-1872,54
2018,1078-1439,316
2018,1089-2516,52
2018,1090-9516,82
2018,1096-7192,584
2018,1226-086X,609
2018,1293-8505,220
2018,1347-4367,349
2018,1350-4487,178
2018,1350-6307,320
2018,1355-1841,74
2018,1357-3039,172
2018,1359-5113,331
2018,1382-6689,204
2018,1385-1101,123
2018,1463-5003,103
2018,1470-160X,898
2018,1471-4892,129
2018,1471-4914,108
2018,1472-6483,375
2018,1476-945X,75
2018,1521-6942,84
2018,1524-9042,158
2018,1533-0028,127
2018,1542-3565,560
2018,1546-0843,81
2018,1546-1440,481
2018,1553-8389,246
2018,1570-0232,557
2018,1579-2129,257
2018,1642-3593,46
2018,1743-6095,1171
2018,1743-9191,1255
2018,1751-6161,520
2018,1752-9298,63
2018,1756-0616,53
2018,1773-2247,365
2018,1873-9652,55
2018,1876-1399,82
2018,1877-0517,363
2018,1877-1297,238
2018,1877-8585,34
2018,1932-2275,78
2018,1934-5925,144
2018,1959-7568,18
2018,2095-9273,265
2018,2210-8440,175
2018,2211-6753,61
2018,2211-6958,81
2018,2211-8160,521
2018,2211-8837,66
2018,2211-9124,72
2018,2215-1532,75
2018,2352-2267,53
2018,2352-9407,129
2018,2405-4577,403
2018,2452-0144,156
2018,2468-1229,319
2018,2542-4513,209
2018,2588-9109,15
2018,0740-0020,255
2018,0377-0257,121
2018,0003-9969,267
2018,2405-9390,114
2018,0272-7757,104
2018,0190-0528,43
2018,0929-1393,321
2018,0007-0912,594
2018,0925-4773,67
2019,0002-8177,391
2019,0002-9394,434
2019,0003-2697,286
2019,0003-4916,211
2019,0007-8506,162
2019,0008-8846,287
2019,0011-8486,326
2019,0013-9351,744
2019,0014-4886,229
2019,0016-5107,1881
2019,0016-7037,527
2019,0019-0578,453
2019,0019-1035,490
2019,0020-1693,721
2019,0021-8693,485
2019,0021-9975,273
2019,0022-2836,413
2019,0022-3549,444
2019,0022-4596,650
2019,0024-3205,954
2019,0025-5408,427
2019,0031-9406,369
2019,0035-3787,532
2019,0039-6028,178
2019,0039-6257,93
2019,0040-1951,285
2019,0040-4020,903
2019,0042-6989,168
2019,0047-2727,119
2019,0048-3575,200
2019,0065-1281,128
2019,0098-3004,155
2019,0109-5641,307
2019,0140-7007,457
2019,0142-9612,579
2019,0165-1765,396
2019,0165-232X,208
2019,0165-5876,480
2019,0166-218X,573
2019,0166-5162,169
2019,0167-8760,180
2019,0169-2070,154
2019,0190-7409,470
2019,0191-8141,184
2019,0195-6663,414
2019,0195-6701,324
2019,0210-4806,91
2019,0241-6972,85
2019,0242-3960,84
2019,0262-8856,104
2019,0263-4368,295
2019,0264-8172,502
2019,0266-3538,438
2019,0278-2391,660
2019,0278-4319,350
2019,0294-1449,80
2019,0300-483X,194
2019,0301-0082,86
2019,0303-7207,259
2019,0304-3975,528
2019,0304-3991,213
2019,0304-405X,167
2019,0306-9877,380
2019,0308-0161,192
2019,0308-521X,181
2019,0360-1315,215
2019,0367-326X,314
2019,0375-6505,138
2019,0377-0273,258
2019,0378-1127,764
2019,0378-8733,57
2019,0378-8741,637
2019,0379-6779,259
2019,0393-0440,224
2019,0515-3700,257
2019,0738-081X,127
2019,0740-624X,80
2019,0749-0704,77
2019,0761-8425,790
2019,0883-0355,142
2019,0883-2927,236
2019,0883-9026,80
2019,0885-2006,130
2019,0889-1575,177
2019,0891-4222,143
2019,0891-8422,79
2019,0894-1130,172
2019,0894-7317,263
2019,0920-4105,1214
2019,0921-4526,667
2019,0921-5093,1524
2019,0921-5107,186
2019,0924-4247,586
2019,0924-8579,277
2019,0926-860X,437
2019,0928-0987,359
2019,0936-6555,259
2019,0940-9602,113
2019,0944-7113,553
2019,0958-3947,100
2019,0960-3085,174
2019,0963-8695,145
2019,0967-0645,215
2019,1010-5182,309
2019,1040-6182,724
2019,1040-8428,210
2019,1043-4666,312
2019,1043-6618,433
2019,1056-4993,76
2019,1084-8045,248
2019,1090-3798,122
2019,1094-2025,65
2019,1259-4792,89
2019,1261-694X,90
2019,1270-9638,738
2019,1309-1042,217
2019,1359-6446,283
2019,1365-182X,3044
2019,1369-8478,350
2019,1381-5148,231
2019,1389-1723,228
2019,1475-1585,94
2019,1522-2942,36
2019,1526-6125,496
2019,1540-7489,639
2019,1557-3087,85
2019,1568-7864,161
2019,1570-9639,141
2019,1572-6657,901
2019,1573-4277,60
2019,1618-8667,284
2019,1631-0691,76
2019,1631-0748,119
2019,1698-031X,44
2019,1749-7728,42
2019,1871-4021,501
2019,1871-403X,481
2019,1875-5100,270
2019,1876-2018,295
2019,1877-1297,228
2019,1878-8181,534
2019,2212-4268,92
2019,2212-4926,55
2019,2214-2096,39
2019,2214-8604,340
2019,2352-4316,110
2019,2352-5509,99
2019,2352-9385,103
2019,2405-9390,100
2019,0920-9964,600
2019,0925-4439,296
2019,0091-6749,1718
2019,0277-9536,627
2019,1074-7427,166
2019,0022-202X,2341
2019,2211-5684,134
2019,1934-5909,198
2019,0001-706X,382
2019,0003-682X,434
2019,0008-6215,244
2019,0009-2797,404
2019,0010-2180,463
2019,0010-7824,203
2019,0011-9164,322
2019,0012-8252,273
2019,0013-7944,513
2019,0014-2565,181
2019,0016-5085,5059
2019,0016-6480,260
2019,0022-0248,509
2019,0022-2011,122
2019,0022-328X,466
2019,0022-3913,437
2019,0022-460X,632
2019,0026-2714,331
2019,0028-3770,204
2019,0031-3955,135
2019,0031-9201,112
2019,0040-5957,124
2019,0048-7333,211
2019,0079-6700,73
2019,0098-8472,306
2019,0140-1963,139
2019,0140-9883,407
2019,0148-2963,849
2019,0160-791X,111
2019,0165-1684,346
2019,0167-2681,392
2019,0168-9002,1191
2019,0191-2615,193
2019,0195-6698,156
2019,0197-4556,75
2019,0265-931X,250
2019,0265-9646,59
2019,0272-7358,72
2019,0276-5624,48
2019,0277-3791,457
2019,0294-1260,105
2019,0302-2838,564
2019,0304-3800,276
2019,0304-3940,725
2019,0306-4565,243
2019,0308-5961,98
2019,0309-1740,266
2019,0360-1323,660
2019,0378-3774,552
2019,0378-4290,237
2019,0378-5122,390
2019,0398-7620,424
2019,0749-2081,91
2019,0885-3924,665
2019,0890-8567,1562
2019,0896-8411,162
2019,0921-8009,341
2019,0925-5273,387
2019,0955-0674,120
2019,0966-6362,902
2019,0973-0826,76
2019,0981-9428,458
2019,1046-2023,275
2019,1050-6411,118
2019,1053-2498,1485
2019,1078-8174,140
2019,1090-7807,246
2019,1096-7192,571
2019,1246-7820,387
2019,1293-2558,280
2019,1293-8505,218
2019,1322-7696,121
2019,1434-8411,408
2019,1439-1791,73
2019,1476-9271,217
2019,1526-8209,191
2019,1549-9634,222
2019,1555-4155,275
2019,1574-0137,25
2019,1590-8658,871
2019,1624-5687,80
2019,1743-6095,919
2019,1748-0132,97
2019,1755-4586,92
2019,1773-2247,545
2019,1871-1014,94
2019,1874-3919,328
2019,1877-3435,106
2019,1877-7503,123
2019,1877-959X,197
2019,1878-786X,200
2019,2210-6502,223
2019,2214-5400,113
2019,2214-8043,114
2019,2352-152X,422
2019,2352-1546,152
2019,2352-250X,211
2019,2405-4577,367
2019,2452-0748,55
2019,2452-2139,125
2019,1631-0713,77
2019,0022-0302,1046
2019,2213-1779,202
2019,2405-500X,247
2019,0092-8674,586
2019,1535-6108,158
2019,0002-8703,238
2019,0003-4509,60
2019,0003-9861,315
2019,0004-3702,96
2019,0009-9120,197
2019,0010-4485,118
2019,0010-4825,364
2019,0011-2275,124
2019,0020-7489,224
2019,0022-0965,209
2019,0022-314X,269
2019,0022-4049,278
2019,0022-510X,2270
2019,0024-3841,107
2019,0031-9422,276
2019,0045-7825,599
2019,0045-7930,323
2019,0049-3848,426
2019,0094-1190,53
2019,0099-1767,185
2019,0141-1187,302
2019,0142-1123,441
2019,0146-0005,98
2019,0149-2918,264
2019,0160-2896,73
2019,0163-7258,161
2019,0164-1212,199
2019,0167-6423,95
2019,0167-8655,413
2019,0168-8227,387
2019,0169-409X,182
2019,0169-555X,379
2019,0190-9622,2367
2019,0191-491X,79
2019,0196-0709,199
2019,0196-9781,136
2019,0260-6917,225
2019,0261-2194,326
2019,0271-5309,54
2019,0271-5317,139
2019,0301-4207,267
2019,0306-4603,462
2019,0360-1285,38
2019,0363-8111,105
2019,0367-2530,163
2019,0378-4266,218
2019,0378-7206,135
2019,0731-7085,639
2019,0732-3123,75
2019,0749-6036,389
2019,0891-5520,81
2019,0892-6875,420
2019,0893-9659,399
2019,0898-6568,233
2019,0920-5489,84
2019,0924-7963,108
2019,0928-1258,176
2019,0946-672X,190
2019,0949-328X,153
2019,0960-7404,143
2019,0960-894X,706
2019,0965-8564,309
2019,0968-0160,226
2019,0969-6997,96
2019,0969-8043,406
2019,0985-0562,262
2019,1046-5928,176
2019,1056-8727,167
2019,1059-0560,192
2019,1062-0303,57
2019,1067-2516,281
2019,1089-2516,48
2019,1096-7176,138
2019,1226-8615,168
2019,1350-4487,162
2019,1383-7621,133
2019,1472-8117,62
2019,1474-4422,290
2019,1477-8939,218
2019,1507-1367,106
2019,1525-8610,485
2019,1537-1891,111
2019,1546-0843,92
2019,1547-5271,418
2019,1548-5595,95
2019,1551-7144,173
2019,1556-407X,73
2019,1566-0141,66
2019,1744-117X,102
2019,1746-8094,292
2019,1749-4613,19
2019,1755-0084,40
2019,1755-2966,30
2019,1769-4493,213
2019,1865-9217,87
2019,1871-1871,79
2019,1877-9166,37
2019,1878-7789,33
2019,2173-5107,66
2019,2173-5794,135
2019,2211-6753,58
2019,2212-6864,82
2019,2213-624X,113
2019,2214-790X,187
2019,2254-8874,167
2019,2352-0094,40
2019,2352-4073,41
2019,2352-4928,268
2019,2352-7102,339
2019,2542-4513,238
2019,2588-994X,58
2019,0168-0102,175
2019,0025-3227,175
2019,2452-2929,42
2019,1525-1578,126
2019,0896-6273,474
2019,2451-9456,184
2019,0003-4487,218
2019,0005-7967,165
2019,0007-9820,119
2019,0012-1606,262
2019,0014-4983,32
2019,0016-7878,96
2019,0021-7824,154
2019,0021-9673,741
2019,0028-3932,366
2019,0029-5493,437
2019,0032-0633,153
2019,0034-5288,272
2019,0038-0717,316
2019,0039-6060,582
2019,0039-6109,126
2019,0043-1648,574
2019,0048-7120,45
2019,0093-691X,502
2019,0094-114X,349
2019,0094-5765,625
2019,0145-305X,212
2019,0163-4453,201
2019,0166-3542,225
2019,0167-6393,81
2019,0167-7012,235
2019,0167-7152,289
2019,0168-1699,558
2019,0169-5347,174
2019,0169-7439,167
2019,0210-573X,39
2019,0254-6299,489
2019,0272-4944,110
2019,0278-2626,136
2019,0301-9322,262
2019,0304-5412,204
2019,0376-0421,51
2019,0377-1237,141
2019,0377-4732,46
2019,0378-1119,865
2019,0720-048X,372
2019,0732-8893,247
2019,0740-0020,236
2019,0749-0739,57
2019,0882-4010,561
2019,0885-2014,71
2019,0886-3350,512
2019,0899-9007,366
2019,0925-4927,129
2019,0925-9635,331
2019,0926-2040,66
2019,0944-2006,43
2019,0955-5986,157
2019,0968-0004,124
2019,1005-0302,404
2019,1048-9843,89
2019,1057-5219,148
2019,1134-2072,150
2019,1158-1360,52
2019,1355-1841,77
2019,1359-6101,49
2019,1367-9120,467
2019,1472-6483,493
2019,1474-7065,106
2019,1524-9042,189
2019,1537-5110,236
2019,1578-2190,227
2019,1877-0320,304
2019,2095-9273,300
2019,2211-3649,74
2019,2212-4209,336
2019,2405-4569,314
2019,2468-7812,135
2019,0165-2125,124
2019,0001-8791,127
2019,0895-9811,340
2019,2210-7789,217
2019,0887-6185,88
2019,0021-9924,62
2019,0033-0620,117
2019,0033-3182,140
2019,0033-8338,70
2019,0079-6727,16
2019,0160-2527,127
2019,0160-7383,174
2019,0166-445X,282
2019,0167-6296,86
2019,0167-8396,73
2019,0195-5616,113
2019,0196-4399,59
2019,0197-3975,117
2019,0278-4254,40
2019,0301-9268,332
2019,0303-2647,129
2019,0304-3932,179
2019,0305-750X,290
2019,0306-9192,124
2019,0361-3682,53
2019,0375-6742,188
2019,0377-0257,141
2019,0378-2166,234
2019,0531-5565,264
2019,0733-8619,75
2019,0736-5853,119
2019,0740-2570,64
2019,0741-8329,130
2019,0743-0167,213
2019,0743-7315,238
2019,0749-5978,80
2019,0889-9746,218
2019,0895-4356,266
2019,0901-5027,1205
2019,0921-4488,240
2019,0926-9851,241
2019,0939-4753,249
2019,0939-6411,282
2019,0950-5849,156
2019,0952-1976,226
2019,0955-2863,197
2019,1002-0721,267
2019,1011-1344,255
2019,1049-9644,233
2019,1051-2276,150
2019,1064-9689,79
2019,1067-991X,127
2019,1093-3263,230
2019,1130-1473,66
2019,1350-4495,348
2019,1353-8292,199
2019,1355-0306,109
2019,1359-1789,119
2019,1360-8592,186
2019,1366-5545,211
2019,1369-703X,331
2019,1465-3249,455
2019,1466-853X,159
2019,1471-4906,128
2019,1538-4721,386
2019,1550-8307,118
2019,1567-4223,76
2019,1616-5047,124
2019,1751-7222,108
2019,1766-7313,77
2019,1877-0568,341
2019,1877-8585,55
2019,1888-4415,67
2019,1933-2874,231
2019,2110-7017,44
2019,2212-9588,481
2019,2352-1864,132
2019,2468-7499,66
2019,2590-0412,22
2019,2603-6479,78
2019,0911-6044,81
2019,0304-4076,196
2019,0022-0981,124
2019,0003-4266,77
2019,0013-7006,186
2019,0014-4800,131
2019,0014-4835,357
2019,0022-1236,261
2019,0022-474X,117
2019,0024-6301,92
2019,0090-8258,1180
2019,0143-4160,101
2019,0146-2806,137
2019,0166-6851,58
2019,0168-874X,73
2019,0176-1617,171
2019,0176-2680,99
2019,0245-5919,37
2019,0272-7757,98
2019,0304-386X,243
2019,0305-7372,84
2019,0346-251X,157
2019,0364-5916,138
2019,0377-0265,41
2019,0378-3820,266
2019,0399-077X,514
2019,0889-8545,86
2019,0926-2245,84
2019,0950-3293,234
2019,0958-2592,84
2019,1055-8586,76
2019,1060-1872,46
2019,1083-3188,265
2019,1089-9472,311
2019,1389-5567,28
2019,1420-2530,31
2019,1471-4914,128
2019,1521-6896,59
2019,1619-9987,75
2019,1743-9671,209
2019,1746-0689,32
2019,1750-9467,117
2019,1761-676X,33
2019,1871-5192,365
2019,1872-5813,48
2019,1874-3900,253
2019,1877-9182,89
2019,1878-6227,57
2019,1878-7886,140
2019,2210-4224,88
2019,2212-0122,26
2019,2214-6350,76
2019,2352-4677,54
2019,2352-5541,69
2019,2405-6030,12
2019,8755-4615,59
2019,0001-6918,179
2019,0956-5221,33
2019,0001-8708,432
2019,0009-2541,448
2019,0011-5029,83
2019,0030-5898,81
2019,0049-089X,143
2019,0075-9511,58
2019,0097-3165,126
2019,0165-6147,122
2019,0166-0462,85
2019,0167-6687,98
2019,0167-7187,77
2019,0169-2607,294
2019,0195-6671,254
2019,0195-9255,80
2019,0275-1062,43
2019,0301-0511,160
2019,0890-6955,95
2019,0894-1777,339
2019,0899-7071,190
2019,0920-3796,926
2019,0969-8051,238
2019,1044-0283,69
2019,1063-5203,112
2019,1079-9796,82
2019,1087-1845,123
2019,1130-2399,39
2019,1138-3593,125
2019,1383-5718,142
2019,1384-1076,86
2019,1521-6934,146
2019,1556-8598,70
2019,1558-7878,152
2019,1567-7249,156
2019,1569-190X,121
2019,1571-0645,151
2019,1752-928X,158
2019,1872-2040,74
2019,1931-5244,170
2019,2210-271X,223
2019,2211-9736,112
2019,2352-3018,207
2019,2352-5525,71
2019,2605-1532,95
2019,1161-0301,99
2019,0168-8510,190
2019,1056-8719,280
2019,0002-9440,248
2019,0009-739X,200
2019,0012-365X,382
2019,0020-7683,357
2019,0021-8502,120
2019,0031-3203,403
2019,0039-3681,95
2019,0040-5809,89
2019,0092-6566,120
2019,0140-3664,200
2019,0141-1136,182
2019,0143-4004,612
2019,0145-2126,394
2019,0167-9457,190
2019,0263-7863,81
2019,0264-9993,347
2019,0370-1573,101
2019,0377-8401,215
2019,0736-5845,164
2019,0883-9417,130
2019,0885-064X,51
2019,0885-5765,86
2019,0898-5898,68
2019,1077-7229,81
2019,1468-1218,194
2019,1471-0153,69
2019,1472-0299,174
2019,1521-6942,54
2019,1532-0456,171
2019,1631-0721,107
2019,1748-6815,457
2019,1815-5669,30
2019,1876-2859,327
2019,2211-4238,32
2019,2214-5524,56
2019,2405-8300,137
2019,2468-1113,62
2019,0304-419X,69
2019,1438-4639,136
2019,0144-8609,54
2019,0005-2728,103
2019,0001-8686,116
2019,0005-1098,532
2019,0014-3855,80
2019,0014-4894,149
2019,0022-4359,56
2019,0037-198X,51
2019,0046-8177,284
2019,0065-3411,25
2019,0079-6611,191
2019,0141-0229,152
2019,0147-9563,144
2019,0161-8938,101
2019,0166-2236,110
2019,0167-7799,159
2019,0167-9260,151
2019,0169-8095,312
2019,0198-8859,445
2019,0222-9617,70
2019,0272-2712,74
2019,0888-613X,164
2019,0927-538X,182
2019,0950-4230,199
2019,0959-3780,128
2019,0967-0661,239
2019,0972-978X,148
2019,1074-7613,255
2019,1075-4253,48
2019,1350-4533,168
2019,1471-7727,22
2019,1572-1000,306
2019,1574-9541,106
2019,1629-6583,115
2019,1636-6522,80
2019,1673-8527,77
2019,1755-599X,72
2019,2173-5786,88
2019,2212-0548,38
2019,2213-2945,221
2019,2213-3984,237
2019,2214-1405,270
2019,2214-9937,43
2019,2352-9407,148
2019,2452-0144,205
2019,2589-5974,111
2019,0034-6667,111
2019,1878-5409,119
2019,0145-2134,310
2019,0008-4182,285
2019,0034-7450,52
2019,0049-0172,184
2019,0147-0272,110
2019,0278-5919,71
2019,0887-7963,44
2019,0921-8890,194
2019,1050-1738,183
2019,1094-5539,88
2019,1094-6950,112
2019,1096-7516,27
2019,1357-3039,178
