issued_year,issn,articles
2017,0022-314X,300
2017,0022-3697,331
2017,0022-4049,168
2017,0022-4596,421
2017,0022-510X,3954
2017,0023-6438,845
2017,0024-3795,436
2017,0025-326X,876
2017,0028-3908,471
2017,0029-5493,456
2017,0029-8018,607
2017,0030-4018,1033
2017,0030-5898,72
2017,0031-0182,460
2017,0032-3861,1035
2017,0038-0717,308
2017,0040-4020,900
2017,0040-4039,1166
2017,0041-624X,223
2017,0044-8486,509
2017,0045-6535,1918
2017,0046-8177,382
2017,0048-9697,2742
2017,0049-089X,159
2017,0075-9511,66
2017,0091-6749,1616
2017,0093-691X,513
2017,0096-3003,578
2017,0098-1354,319
2017,0098-3004,194
2017,0098-8472,182
2017,0109-5641,361
2017,0141-8130,1454
2017,0142-0615,234
2017,0142-9612,587
2017,0143-7208,807
2017,0147-6513,582
2017,0165-0327,663
2017,0165-1781,743
2017,0165-232X,133
2017,0165-2370,317
2017,0167-1987,183
2017,0167-7799,142
2017,0167-8809,366
2017,0168-1605,348
2017,0168-1923,305
2017,0168-8227,323
2017,0168-8278,2210
2017,0168-9002,911
2017,0169-4332,2870
2017,0188-4409,112
2017,0191-2615,206
2017,0191-8869,753
2017,0195-5616,123
2017,0196-0644,1045
2017,0208-5216,68
2017,0223-5234,938
2017,0254-0584,772
2017,0257-8972,1167
2017,0263-2241,580
2017,0264-410X,1055
2017,0265-931X,327
2017,0268-005X,470
2017,0269-7491,1098
2017,0272-6386,727
2017,0272-8842,2532
2017,0273-1177,520
2017,0294-1449,76
2017,0300-8932,361
2017,0301-5629,1263
2017,0304-3894,836
2017,0304-8853,1405
2017,0306-2619,1766
2017,0306-4522,678
2017,0306-4549,575
2017,0307-904X,594
2017,0308-8146,1778
2017,0360-3199,3032
2017,0360-5442,1947
2017,0360-8352,477
2017,0362-546X,237
2017,0377-2217,722
2017,0378-1119,588
2017,0378-3774,310
2017,0378-4371,1019
2017,0378-4754,166
2017,0379-0738,421
2017,0742-051X,236
2017,0883-0355,90
2017,0885-2006,54
2017,0890-5096,797
2017,0892-1997,361
2017,0894-1777,354
2017,0921-4488,224
2017,0921-5093,1450
2017,0921-8009,327
2017,0924-977X,1515
2017,0925-2312,1117
2017,0925-3467,677
2017,0925-4005,2195
2017,0925-8388,4803
2017,0926-3373,1020
2017,0927-7757,887
2017,0928-4931,1431
2017,0956-5663,961
2017,0958-3947,54
2017,0958-6946,153
2017,0959-6526,2821
2017,0959-8049,1083
2017,0960-8524,1610
2017,0960-894X,1032
2017,0966-6362,700
2017,0967-0661,203
2017,0968-0896,697
2017,0990-1310,71
2017,1007-5704,359
2017,1010-6030,522
2017,1043-0679,112
2017,1047-3203,199
2017,1061-9518,13
2017,1068-5200,160
2017,1078-1439,351
2017,1093-3263,280
2017,1096-7176,154
2017,1293-2558,198
2017,1342-937X,221
2017,1359-4311,2185
2017,1359-5113,347
2017,1359-6454,872
2017,1359-6462,501
2017,1361-8415,148
2017,1364-0321,1435
2017,1369-7021,209
2017,1385-8947,1953
2017,1386-9477,368
2017,1389-1286,298
2017,1443-9506,1223
2017,1470-160X,632
2017,1470-2045,662
2017,1472-6483,214
2017,1540-7489,504
2017,1558-7878,87
2017,1566-7367,404
2017,1569-9048,161
2017,1570-0232,595
2017,1573-4277,51
2017,1742-7061,662
2017,1746-8094,225
2017,1874-9399,126
2017,1879-8500,155
2017,1881-8366,34
2017,1931-7204,184
2017,2210-6707,280
2017,2211-2855,718
2017,2214-7853,1777
2017,2214-8604,117
2017,2215-0366,346
2017,2405-6014,310
2017,2530-0164,112
2017,2530-0180,109
2017,0001-6918,121
2017,0002-8177,441
2017,0002-8703,256
2017,0002-9149,950
2017,0002-9343,591
2017,0002-9378,1796
2017,0002-9440,278
2017,0003-9969,330
2017,0003-9993,920
2017,0006-2952,414
2017,0010-938X,326
2017,0011-2275,116
2017,0011-5029,83
2017,0011-8486,298
2017,0013-7944,387
2017,0013-9351,488
2017,0014-2565,126
2017,0016-0032,451
2017,0016-5107,2063
2017,0019-1035,393
2017,0021-9975,349
2017,0022-0531,104
2017,0022-0736,215
2017,0022-1031,156
2017,0022-2313,799
2017,0022-3999,334
2017,0022-4804,588
2017,0025-6196,330
2017,0025-7753,433
2017,0027-9684,55
2017,0029-6554,170
2017,0033-8338,68
2017,0034-9356,114
2017,0038-092X,850
2017,0039-6060,515
2017,0039-9140,911
2017,0041-1345,500
2017,0047-259X,135
2017,0090-4295,861
2017,0140-6736,2090
2017,0141-0229,151
2017,0144-8617,1374
2017,0148-2963,311
2017,0161-6420,517
2017,0163-4453,196
2017,0165-0114,190
2017,0165-1765,411
2017,0165-2478,182
2017,0165-4896,70
2017,0166-218X,395
2017,0166-3542,262
2017,0167-4943,172
2017,0167-7322,1621
2017,0168-0102,112
2017,0169-409X,157
2017,0169-5002,441
2017,0171-2985,141
2017,0181-5512,277
2017,0191-8141,144
2017,0198-9715,109
2017,0210-5705,130
2017,0213-005X,179
2017,0252-9602,126
2017,0264-2751,188
2017,0278-6915,598
2017,0303-8467,266
2017,0304-3878,73
2017,0304-3940,769
2017,0361-476X,88
2017,0377-0427,528
2017,0377-8401,225
2017,0378-3820,423
2017,0378-4274,1091
2017,0378-4320,196
2017,0378-8741,470
2017,0379-6779,240
2017,0515-3700,226
2017,0735-6757,768
2017,0736-4679,651
2017,0738-3991,328
2017,0740-5472,178
2017,0761-8425,928
2017,0883-5403,785
2017,0885-5765,61
2017,0895-9811,182
2017,0898-6568,226
2017,0901-5027,1503
2017,0920-5861,628
2017,0925-4927,145
2017,0925-5214,191
2017,0925-5273,307
2017,0926-9851,238
2017,0939-4753,259
2017,0944-7113,161
2017,0953-6205,308
2017,0955-7997,173
2017,0960-3085,132
2017,1011-1344,389
2017,1040-6182,829
2017,1042-4431,86
2017,1043-6618,298
2017,1046-2023,275
2017,1051-2276,116
2017,1056-8727,285
2017,1072-7515,1316
2017,1090-7807,220
2017,1090-9516,67
2017,1092-9126,18
2017,1094-6950,73
2017,1096-7192,540
2017,1130-1406,58
2017,1134-2072,154
2017,1297-319X,179
2017,1347-4367,451
2017,1350-4487,193
2017,1359-8368,700
2017,1382-6689,258
2017,1440-2440,1021
2017,1471-0153,80
2017,1525-7304,161
2017,1542-0124,64
2017,1546-1440,441
2017,1549-9634,253
2017,1557-5063,61
2017,1570-8705,152
2017,1699-258X,106
2017,1743-6095,1626
2017,1872-4973,198
2017,1876-1070,529
2017,1876-3820,113
2017,1933-2874,306
2017,2152-2650,825
2017,2212-0955,50
2017,2212-2672,732
2017,2212-4403,1188
2017,2213-2198,416
2017,2213-2600,296
2017,2213-2945,259
2017,2213-333X,270
2017,2213-8463,18
2017,2213-8587,253
2017,2387-0206,428
2017,2444-3824,127
2017,0047-6374,122
2017,0886-7798,200
2017,0168-1702,309
2017,0264-8377,498
2017,0301-4215,714
2017,1631-0705,69
2017,0165-0270,205
2017,0145-2126,505
2017,0743-0167,193
2017,1534-5807,293
2017,0166-4328,647
2017,1751-6161,455
2017,0267-7261,307
2017,0001-8708,481
2017,0899-9007,229
2017,0008-8846,198
2017,0043-1354,826
2017,1574-9541,78
2017,0012-821X,603
2017,0005-2728,104
2017,0022-202X,2242
2017,0042-6822,327
2017,0914-5087,241
2017,1556-0864,4616
2017,1936-878X,274
2017,2058-5349,70
2017,1931-3128,204
2017,0092-8674,547
2017,1162-9088,34
2017,0960-9822,889
2017,0167-8191,53
2017,0254-6299,489
2017,0741-5214,1411
2017,1743-9191,1521
2017,0022-0302,925
2017,0001-4575,340
2017,0002-9394,413
2017,0003-3472,373
2017,0006-3223,1432
2017,0006-8993,396
2017,0016-2361,1339
2017,0020-1383,591
2017,0022-0248,805
2017,0022-3476,903
2017,0022-460X,561
2017,0030-4026,1435
2017,0031-3025,552
2017,0040-6090,711
2017,0079-6611,112
2017,0091-3057,134
2017,0140-7007,360
2017,0141-0296,908
2017,0141-1187,166
2017,0142-1123,407
2017,0143-8166,242
2017,0145-305X,287
2017,0149-2918,593
2017,0166-5162,175
2017,0167-8140,2341
2017,0168-1656,741
2017,0195-6701,270
2017,0196-8904,1072
2017,0260-8774,337
2017,0263-8223,1095
2017,0268-4012,104
2017,0277-3791,346
2017,0303-7207,332
2017,0304-3770,108
2017,0367-2530,158
2017,0376-7388,925
2017,0378-7753,1324
2017,0385-8146,135
2017,0731-7085,604
2017,0883-9441,577
2017,0887-2333,263
2017,0888-3270,521
2017,0911-6044,55
2017,0921-8890,227
2017,0926-6690,710
2017,0950-0618,2115
2017,0955-0674,103
2017,0957-5820,311
2017,0959-437X,123
2017,0960-1481,995
2017,0965-8564,256
2017,0968-0004,110
2017,0981-9428,350
2017,1004-9541,228
2017,1046-5928,193
2017,1047-9651,82
2017,1048-9843,69
2017,1050-4648,604
2017,1051-0443,989
2017,1071-5819,95
2017,1071-9091,43
2017,1083-3188,281
2017,1089-3261,74
2017,1095-6433,172
2017,1278-3218,263
2017,1350-4533,196
2017,1367-9120,416
2017,1369-5274,139
2017,1386-1425,773
2017,1387-1811,563
2017,1468-1218,142
2017,1473-0502,214
2017,1499-4046,532
2017,1547-4127,69
2017,1550-7289,904
2017,1555-4155,362
2017,1572-6657,672
2017,1644-9665,92
2017,1872-5813,49
2017,1875-5100,395
2017,1877-3435,109
2017,1879-7261,107
2017,2213-3437,666
2017,2214-5400,117
2017,2214-8043,86
2017,2352-3026,135
2017,2352-409X,414
2017,2352-4316,106
2017,2405-4569,109
2017,0016-3287,98
2017,0001-8791,93
2017,0003-2697,310
2017,0003-3928,98
2017,0003-4975,1109
2017,0010-0277,234
2017,0010-7824,335
2017,0012-3692,1829
2017,0014-2999,541
2017,0014-4827,444
2017,0016-7878,80
2017,0022-3913,315
2017,0024-3205,346
2017,0031-9384,438
2017,0031-9422,241
2017,0040-8166,88
2017,0041-008X,309
2017,0043-1648,458
2017,0047-2727,124
2017,0085-2538,475
2017,0091-7435,379
2017,0094-0143,87
2017,0147-5967,62
2017,0149-7634,357
2017,0151-9638,813
2017,0166-8641,351
2017,0167-4870,91
2017,0167-5273,1767
2017,0167-6105,186
2017,0167-6423,77
2017,0167-8396,54
2017,0167-8442,127
2017,0168-1699,331
2017,0168-9452,177
2017,0169-555X,441
2017,0190-9622,1989
2017,0196-6553,660
2017,0197-3975,128
2017,0198-8859,452
2017,0222-9617,77
2017,0264-8172,349
2017,0272-7714,352
2017,0272-7757,67
2017,0277-5387,676
2017,0277-9536,545
2017,0278-2391,649
2017,0278-4319,108
2017,0300-9572,631
2017,0304-3886,119
2017,0304-3975,387
2017,0304-405X,125
2017,0305-1978,115
2017,0305-4403,117
2017,0306-9877,309
2017,0341-8162,376
2017,0360-1323,502
2017,0365-6691,171
2017,0375-9601,697
2017,0376-0421,42
2017,0376-6357,209
2017,0376-8716,1074
2017,0378-4266,175
2017,0378-5122,510
2017,0378-5955,213
2017,0732-8893,230
2017,0734-743X,242
2017,0749-2081,63
2017,0749-8063,736
2017,0882-4010,601
2017,0890-5401,120
2017,0890-8567,1321
2017,0920-5489,104
2017,0921-4526,478
2017,0921-8831,365
2017,0927-6505,81
2017,0929-1393,251
2017,0941-9500,27
2017,0952-8180,333
2017,0959-289X,100
2017,0965-2299,116
2017,0973-6883,366
2017,0985-0562,258
2017,1002-0721,171
2017,1043-4666,272
2017,1044-5803,461
2017,1062-9769,114
2017,1075-9964,178
2017,1081-1206,667
2017,1089-9472,244
2017,1279-7960,80
2017,1341-321X,167
2017,1357-3039,157
2017,1367-5931,108
2017,1369-703X,266
2017,1387-7003,351
2017,1441-3523,55
2017,1466-8564,183
2017,1479-666X,70
2017,1521-6918,86
2017,1541-4612,107
2017,1544-6123,161
2017,1547-5271,444
2017,1551-7144,175
2017,1570-677X,70
2017,1590-8658,857
2017,1631-0748,133
2017,1734-1140,201
2017,1743-9671,91
2017,1874-3919,282
2017,1877-959X,142
2017,1878-6227,59
2017,1087-0792,76
2017,0022-4073,434
2017,0925-7535,245
2017,0261-2194,301
2017,1879-6257,121
2017,0924-8579,292
2017,0002-9297,208
2017,0195-6671,200
2017,0097-3165,98
2017,0927-0256,577
2017,0969-806X,402
2017,0888-613X,193
2017,1570-9639,182
2017,0896-8446,309
2017,0022-5096,209
2017,0924-7963,126
2017,0167-2789,102
2017,0166-5316,53
2017,0370-1573,51
2017,1532-0464,260
2017,0006-3495,3483
2017,1936-8798,818
2017,2405-4712,163
2017,0896-6273,535
2017,0020-7683,366
2017,0022-5223,1226
2017,1566-1199,553
2017,0923-7534,2688
2017,0885-3924,576
2017,0003-6870,293
2017,0005-1098,510
2017,0015-0282,1529
2017,0019-0578,263
2017,0021-9150,1276
2017,0028-3770,186
2017,0035-3787,549
2017,0038-0814,208
2017,0038-1098,274
2017,0049-3848,449
2017,0090-8258,1010
2017,0140-9883,358
2017,0143-4004,756
2017,0143-7496,171
2017,0147-619X,45
2017,0150-9861,183
2017,0164-1212,220
2017,0167-9260,120
2017,0168-583X,769
2017,0195-6663,422
2017,0263-8231,339
2017,0266-352X,262
2017,0271-5317,112
2017,0306-4530,562
2017,0378-3839,108
2017,0378-7788,900
2017,0737-0806,440
2017,0891-4222,216
2017,0893-9659,235
2017,0898-1221,417
2017,0927-0248,546
2017,0927-7765,738
2017,0950-3293,195
2017,0950-7051,372
2017,0956-7135,633
2017,0960-8966,858
2017,0961-9534,244
2017,0966-3274,47
2017,0997-7538,145
2017,1001-0742,360
2017,1043-1810,57
2017,1045-4527,63
2017,1047-8477,148
2017,1048-6666,54
2017,1053-2498,1483
2017,1064-7481,412
2017,1084-8045,294
2017,1120-1797,585
2017,1130-8621,76
2017,1226-086X,498
2017,1293-8505,209
2017,1296-2074,169
2017,1350-4177,515
2017,1355-0306,84
2017,1364-6826,173
2017,1365-1609,168
2017,1383-5866,785
2017,1477-8939,130
2017,1544-3191,220
2017,1570-8268,23
2017,1571-0645,106
2017,1572-1000,379
2017,1872-2067,232
2017,1931-5244,152
2017,2211-1042,218
2017,2212-4209,210
2017,2212-6864,51
2017,2542-4513,197
2017,0001-8686,176
2017,0002-9610,462
2017,0009-9120,249
2017,0012-365X,350
2017,0016-7185,256
2017,0020-7489,166
2017,0022-2836,311
2017,0022-474X,79
2017,0024-3841,90
2017,0029-6465,70
2017,0033-3506,308
2017,0099-2399,408
2017,0141-1136,181
2017,0143-4160,90
2017,0146-6380,155
2017,0164-0704,67
2017,0165-1889,115
2017,0165-5876,438
2017,0165-9936,185
2017,0167-8116,58
2017,0167-9236,121
2017,0169-023X,35
2017,0197-4572,138
2017,0210-4806,110
2017,0210-5691,121
2017,0255-2701,225
2017,0260-6917,242
2017,0263-9319,122
2017,0277-5395,87
2017,0301-0546,105
2017,0301-4681,41
2017,0301-4797,929
2017,0301-679X,478
2017,0301-9268,287
2017,0302-2838,563
2017,0304-4149,147
2017,0306-4603,321
2017,0308-5961,97
2017,0360-3016,3204
2017,0363-8111,116
2017,0367-326X,202
2017,0378-3782,137
2017,0378-7206,82
2017,0388-0001,73
2017,0399-077X,451
2017,0531-5565,295
2017,0723-2020,70
2017,0732-3123,55
2017,0743-7315,171
2017,0749-0720,50
2017,0889-8529,81
2017,0891-5520,75
2017,0899-7071,183
2017,0920-1211,195
2017,0920-3796,818
2017,0924-2031,116
2017,0925-9635,258
2017,0929-693X,343
2017,0939-6411,305
2017,0963-8695,121
2017,0967-5868,545
2017,0968-0160,262
2017,0968-090X,238
2017,1001-6279,59
2017,1047-2797,264
2017,1059-0560,177
2017,1067-2516,288
2017,1076-6332,241
2017,1138-3593,159
2017,1226-8615,204
2017,1268-7731,546
2017,1309-1042,120
2017,1388-2457,1373
2017,1389-0417,70
2017,1389-1723,215
2017,1389-5567,30
2017,1467-8039,76
2017,1525-8610,380
2017,1529-9430,947
2017,1551-7411,261
2017,1566-0702,105
2017,1568-9972,153
2017,1769-4493,185
2017,1871-1871,72
2017,1874-3900,266
2017,1875-9181,70
2017,1877-1297,167
2017,1939-8654,138
2017,2211-3681,67
2017,2211-8837,54
2017,2212-5345,64
2017,2212-5558,124
2017,8755-7223,84
2017,0920-9964,295
2017,0306-4573,77
2017,1750-5836,253
2017,0022-1236,257
2017,1063-4584,1046
2017,1078-5884,381
2017,1083-8791,914
2017,1574-1818,60
2017,0735-1097,5696
2017,0954-6111,296
2017,0002-9629,260
2017,0005-7967,175
2017,0010-4655,285
2017,0019-3577,95
2017,0020-7403,524
2017,0020-7519,112
2017,0021-8502,148
2017,0022-1139,205
2017,0034-7450,51
2017,0037-1963,43
2017,0037-198X,41
2017,0094-1298,112
2017,0165-2125,118
2017,0166-4972,34
2017,0167-5877,235
2017,0168-3659,916
2017,0197-4580,345
2017,0214-1582,38
2017,0261-5614,1069
2017,0263-7863,131
2017,0278-2626,106
2017,0300-9440,321
2017,0378-7796,431
2017,0733-8635,78
2017,0740-8188,43
2017,0747-5632,701
2017,0889-1575,226
2017,0895-4356,270
2017,0917-2394,27
2017,0924-2716,202
2017,0944-2006,72
2017,0959-4388,175
2017,0966-6923,159
2017,0987-7053,192
2017,1053-0770,587
2017,1074-7427,213
2017,1286-4579,88
2017,2468-7812,183
2017,1357-2725,222
2017,1383-5769,168
2017,1521-6942,75
2017,1525-5050,458
2017,1526-5900,540
2017,1526-6125,275
2017,1751-4851,179
2017,1779-0123,328
2017,1865-9217,149
2017,1872-2032,57
2017,1877-0320,285
2017,1878-8181,183
2017,1889-1837,49
2017,2095-9273,278
2017,2173-5077,146
2017,2173-5727,119
2017,2214-5672,16
2017,2214-6296,232
2017,2214-7993,110
2017,2352-1864,62
2017,2405-7991,79
2017,2452-3100,131
2017,2468-7855,98
2017,0008-6215,210
2017,0014-2921,142
2017,0022-0965,173
2017,0022-2496,72
2017,0022-3549,426
2017,0048-3575,166
2017,0065-1281,101
2017,0145-2134,283
2017,0167-2738,310
2017,0167-8655,280
2017,0167-8760,167
2017,0167-9457,144
2017,0169-1368,549
2017,0266-4356,708
2017,0266-6138,164
2017,0267-3649,97
2017,0300-2896,277
2017,0304-3835,491
2017,0304-4076,130
2017,0344-0338,259
2017,0360-1315,150
2017,0368-2048,95
2017,0730-725X,230
2017,0828-282X,740
2017,0920-4105,688
2017,0924-0136,421
2017,0924-2244,208
2017,0966-9795,224
2017,1042-3680,80
2017,1054-139X,516
2017,1058-2746,500
2017,1071-9164,986
2017,1090-0233,170
2017,1092-9134,91
2017,1355-1841,63
2017,1364-8152,234
2017,1368-8375,289
2017,1383-7621,92
2017,1474-0346,80
2017,1557-3087,81
2017,1558-7673,283
2017,1627-4830,76
2017,1775-8785,134
2017,1878-6146,87
2017,1883-1958,63
2017,2173-5786,108
2017,2173-5794,132
2017,2210-6502,60
2017,2211-3649,60
2017,2468-8231,368
2017,1049-9644,146
2017,0010-4485,88
2017,0032-5910,899
2017,1087-1845,80
2017,0007-0912,477
2017,0925-4439,318
2017,1198-743X,267
2017,1365-182X,601
2017,1877-0568,270
2017,1879-7296,106
2017,2451-9456,180
2017,1094-2025,51
2017,0006-3207,435
2017,0007-4551,192
2017,0019-8501,145
2017,0021-9924,43
2017,0024-4937,349
2017,0025-5408,585
2017,0026-2692,190
2017,0033-8389,115
2017,0034-6667,108
2017,0040-1625,356
2017,0142-9418,412
2017,0160-2896,84
2017,0167-6377,123
2017,0168-8510,161
2017,0176-1617,205
2017,0278-4343,211
2017,0305-4179,304
2017,0306-4565,172
2017,0308-0161,73
2017,0361-9230,195
2017,0378-1127,623
2017,0378-1135,396
2017,0398-7620,382
2017,0733-5210,206
2017,0740-2570,88
2017,0741-8329,296
2017,0748-7983,742
2017,0923-1811,481
2017,0928-1258,258
2017,0946-672X,173
2017,0956-053X,596
2017,0958-9465,185
2017,0962-6298,111
2017,0967-0637,147
2017,1054-8807,79
2017,1064-7406,73
2017,1161-0301,134
2017,1166-7087,379
2017,1290-0729,356
2017,1359-835X,348
2017,1369-8478,142
2017,1389-9341,177
2017,1463-5003,107
2017,1464-343X,330
2017,1465-3249,591
2017,1466-853X,160
2017,1477-3880,20
2017,1538-4721,394
2017,1701-2163,384
2017,1872-2040,76
2017,1876-2859,315
2017,1877-7503,144
2017,2173-5743,104
2017,2212-4268,44
2017,2215-1532,50
2017,2352-0078,171
2017,2352-4855,109
2017,2352-7102,147
2017,2405-9390,93
2017,0009-2797,300
2017,0014-4894,157
2017,0022-328X,463
2017,0030-3992,387
2017,0032-0633,139
2017,0037-0738,120
2017,0140-3664,225
2017,0143-974X,378
2017,0162-0134,255
2017,0167-4730,68
2017,0196-0709,181
2017,0213-9251,192
2017,0263-8762,419
2017,0387-7604,190
2017,0889-8561,77
2017,0923-5965,140
2017,0949-2658,209
2017,0951-8320,286
2017,0960-0760,285
2017,1040-8428,180
2017,1089-8603,102
2017,1090-3798,802
2017,1475-1585,67
2017,1542-3565,601
2017,1578-2190,254
2017,1579-2129,259
2017,8756-3282,297
2017,0360-1285,35
2017,0161-4754,99
2017,1871-1014,76
2017,0004-3702,93
2017,0012-1606,332
2017,1098-3015,2971
2017,0969-2126,203
2017,1875-2136,97
2017,1525-1578,105
2017,0003-4266,800
2017,0003-682X,284
2017,0010-9452,274
2017,0011-2240,126
2017,0020-7462,193
2017,0022-4375,94
2017,0031-3955,131
2017,0034-4257,388
2017,0040-5809,41
2017,0045-2068,192
2017,0047-2484,115
2017,0094-114X,215
2017,0098-2997,57
2017,0142-727X,155
2017,0165-0378,140
2017,0195-6698,131
2017,0248-8663,941
2017,0272-5231,84
2017,0273-2300,274
2017,0393-0440,251
2017,0749-3797,402
2017,0883-2927,225
2017,0883-9417,116
2017,0884-2175,245
2017,0889-5406,400
2017,0889-8545,75
2017,0926-2245,98
2017,0928-0987,537
2017,0929-1199,164
2017,0932-4739,94
2017,0949-328X,159
2017,0955-2219,622
2017,0959-440X,144
2017,0960-7404,74
2017,0967-0645,214
2017,1050-6411,100
2017,1060-3743,53
2017,1062-0303,72
2017,1125-7865,82
2017,1353-8020,264
2017,1359-6446,217
2017,1386-4181,30
2017,1386-5056,186
2017,1434-8411,367
2017,1462-3889,86
2017,1473-3099,519
2017,1473-8376,38
2017,1477-5131,300
2017,1478-4092,27
2017,1522-8401,44
2017,1567-1348,332
2017,1568-4946,622
2017,1568-9883,132
2017,1615-9071,114
2017,1619-9987,74
2017,1624-5687,72
2017,1631-0691,92
2017,1687-1979,55
2017,1761-7227,96
2017,1773-2247,211
2017,1871-5192,243
2017,1874-4907,111
2017,1875-9637,55
2017,1876-2018,290
2017,1877-7821,153
2017,1877-9182,82
2017,1878-786X,176
2017,1885-5857,338
2017,1932-2275,89
2017,2211-4238,49
2017,2211-4645,57
2017,2212-828X,30
2017,2352-250X,190
2017,2352-9407,114
2017,2405-6758,18
2017,2452-0144,99
2017,0003-4487,182
2017,0022-1759,134
2017,0022-247X,990
2017,0038-0121,38
2017,0041-0101,243
2017,0167-4048,155
2017,0167-7152,314
2017,0168-9274,182
2017,0196-9781,176
2017,0273-2297,12
2017,0301-0104,211
2017,0736-5853,209
2017,0964-3397,108
2017,0969-8043,400
2017,1369-8001,459
2017,1532-3382,103
2017,0079-6425,42
2017,2468-1709,46
2017,0304-3991,230
2017,0924-4247,549
2017,1874-5482,28
2017,0167-4889,244
2017,1934-5909,210
2017,2211-5684,162
2017,1525-0016,288
2017,0042-6989,167
2017,1569-1993,758
2017,0005-7894,72
2017,0007-6813,98
2017,0022-3468,447
2017,0025-7125,119
2017,0026-265X,327
2017,0031-4056,40
2017,0039-6028,176
2017,0045-7906,273
2017,0079-6107,137
2017,0090-3752,33
2017,0141-6359,203
2017,0161-5890,448
2017,0167-6687,104
2017,0242-3960,86
2017,0266-3538,397
2017,0278-5919,70
2017,0301-472X,444
2017,0363-0188,79
2017,0377-1237,92
2017,0379-7112,206
2017,0735-1933,232
2017,0749-0704,71
2017,0882-5963,211
2017,0890-8389,39
2017,0891-5849,1100
2017,0894-1130,90
2017,0899-8256,165
2017,0923-2508,100
2017,0926-2040,74
2017,0927-796X,24
2017,1005-0302,215
2017,1052-3057,596
2017,1075-2935,42
2017,1169-8330,186
2017,1258-780X,171
2017,1340-3540,63
2017,1360-8592,156
2017,1361-9209,258
2017,1381-5148,163
2017,1387-3806,221
2017,1424-3903,787
2017,1469-0292,113
2017,1472-9792,93
2017,1548-5595,73
2017,1550-7424,99
2017,1567-5769,369
2017,1574-1192,198
2017,1673-8527,81
2017,1887-8369,22
2017,1888-4415,62
2017,2210-7789,226
2017,2214-2096,49
2017,2405-8297,92
2017,2468-7189,147
2017,0042-207X,501
2017,0305-0548,267
2017,0141-9382,47
2017,1077-3142,158
2017,0166-0934,231
2017,0963-9969,570
2017,0925-4773,642
2017,2213-1337,36
2017,0008-4182,241
